"Message","Truth","Experiment"
"...  buyer beware!",-1,"train_neg"
"the mediasource itself was flaky... crashing my explorer twice within the first hour (the crash didn't require a reboot)... but after another reboot, it hasn't crashed since.",-1,"train_neg"
"that wasn't pretty.",-1,"train_neg"
"there's a dent on the upper-back-right and lower-back-right corners... not too obvious unless you're up close.",-1,"train_neg"
"the only thing i'm concerned about is the quality / longevity of the buttons on the thing.",-1,"train_neg"
"my "" fast forward "" button works, but it takes a little extra pressure on it to make it go.",-1,"train_neg"
"i'll have to see if this becomes a problem down the road.",-1,"train_neg"
"sure, it's a little bigger than the ipod, but not by much.",-1,"train_neg"
"this is not the unit you should use if you go jogging anyway.",-1,"train_neg"
"get better headphones.",-1,"train_neg"
"basic shipping was a bit slow, but that's okay.",-1,"train_neg"
"nightmare.",-1,"train_neg"
"awful, awful, awful.",-1,"train_neg"
"unlike my 3 other mp3 players, this thing will only work properly if you have id3 tags on all of your tracks.",-1,"train_neg"
"if you don't have tags, it'll lump all of your tracks into the same directory and they cannot be searched via artist or album as the zen does not recognize folders.",-1,"train_neg"
"it's a shame, but mine is going back.",-1,"train_neg"
"my brother bought an ipod this past summer and my dad bought the original zen around the same time..  just before we all spent a couple weeks in an rv together.",-1,"train_neg"
"the explorer program did shut down a couple times while i was renaming titles and changing genres but i didn't have to reboot the computer or anything, just open up explorer again.",-1,"train_neg"
"it's been so long since i've had a program not shut down on me in windows that i hardly even noticed that it happened.",-1,"train_neg"
"that's probably a bad thing.",-1,"train_neg"
"the unit itself did lock up a few times and i had to hit the reset button but that was a fairly painless process as well.",-1,"train_neg"
"the little jog dial seems weak and quirky and i hope i don't figure out a way to break it.",-1,"train_neg"
"the dial on the original zen was perfect and i wish it was on this model.",-1,"train_neg"
"i have windows xp pro and when installing the enclosed software i did receive a message that there was a problem installing the driver.",-1,"train_neg"
"i use my own mid-priced headphones rather than the enclosed earbuds.",-1,"train_neg"
"the eax settings are somewhat superfluous but not really a negative.",-1,"train_neg"
"i've tried the belkin fm transmitter unit with it &amp; it worked well when i set it on top of a portable radio, but was awful trying to use in the car which is somewhat of a disappointment.",-1,"train_neg"
"dislikes  - the controls are much inferior to the simple ipod ones.",-1,"train_neg"
"the black fly wheel feels pretty cheap &amp; is uncomfortable to use.",-1,"train_neg"
"the locations of various buttons on one side or the other is somewhat illogical  - included creative software is pretty poor.",-1,"train_neg"
"depressingly poor quality.",-1,"train_neg"
"after receiving the box from amazon, i proceeded with charging the unit for the specified 4 hours, after which i installed the software and connected the unit to my pc via usb 2.0.  the pc quickly picked up on it and attempted to install the software, which failed, as creative chose not to follow microsoft standards, whatever.",-1,"train_neg"
"i then installed the software manually instead, after having to click past about 5 windows of "" please register with us so we can spam your inbox "".",-1,"train_neg"
"i tried to play the song three times, with no success.",-1,"train_neg"
"it would either not play the song at all, or skip wildly, no matter that the unit was resting on my desk.",-1,"train_neg"
"well, maybe that particular song was just corrupt, so i tried to upload some of my own, after four attempts, at each one the unit locked up and required a reboot, i managed to upload an album, which albeit was surprisingly fast, however when attempting to create a playlist out of my newly uploaded songs, the nomad again froze up and refused to work.",-1,"train_neg"
"i made an additional five attempts at creating a playlist, before packing the unit up and heading over to amazon's product return page.",-1,"train_neg"
"needless to say, i wouldn't recommend anyone purchasing this product.",-1,"train_neg"
"had there been strange noises, or obvious defects, i would have accepted a replacement, but this is clearly from a defective and inferior operating system and i for one do not intend on waiting for patches.",-1,"train_neg"
"poor reliability.",-1,"train_neg"
"i bought this only to have it break within a month.",-1,"train_neg"
"this product is too fragile for normal use.",-1,"train_neg"
"however, the creative software is not real intuitive.",-1,"train_neg"
"the software is somewhat nice to look at, using it is not the easiest.",-1,"train_neg"
"if you want to rename a cd title that you have already transferred, you will become frustrated quite quickly.",-1,"train_neg"
"you are better off deleting it, re-ripping it with the new title and then transferring it to the player.",-1,"train_neg"
"now my dissapointments.",-1,"train_neg"
"the description of the warranty is buried on the supplied set up cd.",-1,"train_neg"
"the warranty is 90 days.",-1,"train_neg"
"this is ridiculous.",-1,"train_neg"
"to me this alludes to the manufacturer's confidence that the product will last for a year.",-1,"train_neg"
"buy the re-seller's extended warranty and save yourself a headache for the problems you will have later, after all it is a hard drive and it will die or have issues over time (probably sooner than later).",-1,"train_neg"
"the scroll wheel, to be blunt, sucks.",-1,"train_neg"
"seems it is always difficult to press to make a selection.",-1,"train_neg"
"the interface used could be better designed.",-1,"train_neg"
"it is a little cumbersome to scroll through so many levels to get to the selection you want.",-1,"train_neg"
"i am a software engineer and if i wrote an interface to my software that worked like this, there would be hell to pay, not to mention the ridicule from my peers.",-1,"train_neg"
"and the case, how did this ever make it out of quality control.",-1,"train_neg"
"the screen is covered, so to make any new selections you have to open it.",-1,"train_neg"
"the cut-outs for the controls is not thought out as there is too much material in the way to adequately access the controls, especially the scroll wheel.",-1,"train_neg"
"there are no other aftermarket cases available for this model yet, so you have to live with it.",-1,"train_neg"
"despite the things that i have listed so far, i could live with this item since it saves me from lugging a cd case to work, to the gym, in the car, etc..  however the main reason i am not satisfied with this product is the fact that it will lock up at odd times.",-1,"train_neg"
"i have had it lock up after a transfer of music.",-1,"train_neg"
"the files are there, but i could not access the player without removing the battery, waiting a short period and re-inserting the battery.",-1,"train_neg"
"also have had it lock up when i shut it down to attend to a phone call.",-1,"train_neg"
"left it set on my desk came back five minutes later and it just wanted to keep playing the same song over and over.",-1,"train_neg"
